title,brief,time,video_url,length,image,play_url,focus_date,id,guid,mode,place,longitude,latitude
《秘境之眼》 大熊猫 20210302,大熊猫，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-03-02 21:21:40,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/03/02/325e8aa9c9c04d5da772316593fd21b3_h2642000000nero_aac16.mp4,00:02:00,https://p2.img.cctvpic.com/fmspic/2021/03/02/325e8aa9c9c04d5da772316593fd21b3-1.jpg,https://tv.cctv.com/2021/03/02/VIDE0KDteFuxlOxjFCKbosnb210302.shtml,1.6147E+12,VIDE0KDteFuxlOxjFCKbosnb210302,325e8aa9c9c04d5da772316593fd21b3,1,大熊猫国家公园体制试点区,,
《秘境之眼》 雪豹 20210301,雪豹，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》濒危物种。,2021-03-01 19:40:49,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/03/01/dc856190939b41afb9ed31cbf165bf7d_h2642000000nero_aac16.mp4,00:01:59,https://p5.img.cctvpic.com/fmspic/2021/03/01/dc856190939b41afb9ed31cbf165bf7d-1.jpg,https://tv.cctv.com/2021/03/01/VIDEyhkQWnlDaFpmFBTFfYwX210301.shtml,1.6146E+12,VIDEyhkQWnlDaFpmFBTFfYwX210301,dc856190939b41afb9ed31cbf165bf7d,1,祁连山国家公园体制试点区,东经94°50’8”-102°59’8”,北纬36°45’10”-39°47’14”
《秘境之眼》 赤狐/兔狲/棕熊/狼/豹 20210228,三江源国家公园养育了众多的野生动物。,2021-02-28 19:06:25,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/28/92593994084c4a1b8ae611df92f51f68_h2642000000nero_aac16.mp4,00:02:00,https://p5.img.cctvpic.com/fmspic/2021/02/28/92593994084c4a1b8ae611df92f51f68-1.jpg,https://tv.cctv.com/2021/02/28/VIDEwIbGYfwuE9pzCRQXs0yi210228.shtml,1.61451E+12,VIDEwIbGYfwuE9pzCRQXs0yi210228,92593994084c4a1b8ae611df92f51f68,1,三江源国家公园体制试点区,东经89°50’57”-99°14’57”,北纬32°22’36”-36°47’53”
《秘境之眼》 豹 20210227,豹，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》濒危物种。,2021-02-27 18:54:48,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/27/a45ee9947a9a471d98fa7cba1be1cdf9_h2642000000nero_aac16.mp4,00:02:00,https://p4.img.cctvpic.com/fmspic/2021/02/27/a45ee9947a9a471d98fa7cba1be1cdf9-1.jpg,https://tv.cctv.com/2021/02/27/VIDENlLOz0rAM8LBG7pTzf3D210227.shtml,1.61442E+12,VIDENlLOz0rAM8LBG7pTzf3D210227,a45ee9947a9a471d98fa7cba1be1cdf9,1,东北虎豹国家公园体制试点区,东经129°05’0”-131°18’48”,北纬42°31’06”-44°14’49”
《秘境之眼》 黑熊 20210226,黑熊，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-02-26 19:03:42,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/26/e71442fbbf324bd8b13868c6b7d84192_h2642000000nero_aac16.mp4,00:02:00,https://p2.img.cctvpic.com/fmspic/2021/02/26/e71442fbbf324bd8b13868c6b7d84192-1.jpg,https://tv.cctv.com/2021/02/26/VIDE4pq5jMKOpjxqLC5FuxJj210226.shtml,1.61434E+12,VIDE4pq5jMKOpjxqLC5FuxJj210226,e71442fbbf324bd8b13868c6b7d84192,1,神农架国家公园体制试点区,东经109°56’3.347”-110°36’26.779”,北纬31°21’24.223”-31°36’27.317”
《秘境之眼》 黑颈鹤/毛冠鹿/黑熊/血雉/白马鸡 20210225,普达措国家公园是典型的封闭型森林-湖泊-沼泽-草甸复合生态系统，孕育出了丰富多样的生物群落。,2021-02-25 19:04:16,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/25/685bd10b69be48009b4140b99db16e87_h2642000000nero_aac16.mp4,00:02:00,https://p4.img.cctvpic.com/fmspic/2021/02/25/685bd10b69be48009b4140b99db16e87-1.jpg,https://tv.cctv.com/2021/02/25/VIDEvifNp9fHrP0TyI5OUk3D210225.shtml,1.61425E+12,VIDEvifNp9fHrP0TyI5OUk3D210225,685bd10b69be48009b4140b99db16e87,1,普达措国家公园体制试点区,东经99°52’17”-100°11’38”,北纬27°48’56”-28°04’28”
《秘境之眼》 藏酋猴/赤腹松鼠/毛冠鹿/中华鬣羚/勺鸡/黑熊/野猪/小麂 20210224,武夷山国家公园体制试点区有很多动物，本期节目为您呈现的是藏酋猴、赤腹松鼠、毛冠鹿、中华鬣羚、勺鸡、黑熊、野猪和小麂。,2021-02-24 20:22:11,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/24/5d3d09c3bfb14a41825e673f6aceff18_h2642000000nero_aac16.mp4,00:02:00,https://p5.img.cctvpic.com/fmspic/2021/02/24/5d3d09c3bfb14a41825e673f6aceff18-1.jpg,https://tv.cctv.com/2021/02/24/VIDEUxEQ0Q6rjOfuKkN0xke5210224.shtml,1.61417E+12,VIDEUxEQ0Q6rjOfuKkN0xke5210224,5d3d09c3bfb14a41825e673f6aceff18,1,武夷山国家公园体制试点区,东经117°24’13”-117°59’19”,北纬27°31’20”-27°55’49”
《秘境之眼》 虎 20210223,虎，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》极危物种。,2021-02-23 19:40:56,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/23/81a5a0a10f524745babee1985f2fa8ff_h2642000000nero_aac16.mp4,00:02:00,https://p3.img.cctvpic.com/fmspic/2021/02/23/81a5a0a10f524745babee1985f2fa8ff-1.jpg,https://tv.cctv.com/2021/02/23/VIDEv3pUgl8jRuy9Rse6caFJ210223.shtml,1.61408E+12,VIDEv3pUgl8jRuy9Rse6caFJ210223,81a5a0a10f524745babee1985f2fa8ff,1,东北虎豹国家公园体制试点区,东经129°05’0”-131°18’48”,北纬42°31’06”-44°14’49”
《秘境之眼》 雪豹 20210222,雪豹，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》濒危物种。,2021-02-22 19:17:54,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/22/92ff5c6f52fa444380735640819ffff6_h2642000000nero_aac16.mp4,00:02:00,https://p2.img.cctvpic.com/fmspic/2021/02/22/92ff5c6f52fa444380735640819ffff6-1.jpg,https://tv.cctv.com/2021/02/22/VIDExZvu7PgNwf3W78u0ocR1210222.shtml,1.61399E+12,VIDExZvu7PgNwf3W78u0ocR1210222,92ff5c6f52fa444380735640819ffff6,1,三江源国家公园体制试点区,东经89°50’57”-99°14’57”,北纬32°22’36”-36°47’53”
《秘境之眼》 川金丝猴 20210221,川金丝猴，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-02-21 19:42:56,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/21/29084a372d484edd8af783acc33ba1e9_h2642000000nero_aac16.mp4,00:02:00,https://p5.img.cctvpic.com/fmspic/2021/02/21/29084a372d484edd8af783acc33ba1e9-1.jpg,https://tv.cctv.com/2021/02/21/VIDEWTm4zoByE2577pZRxnc8210221.shtml,1.61391E+12,VIDEWTm4zoByE2577pZRxnc8210221,29084a372d484edd8af783acc33ba1e9,1,神农架国家公园体制试点区,东经109°56’3.347”-110°36’26.779”,北纬31°21’24.223”-31°36’27.317”
《秘境之眼》 豹猫/白颈长尾雉/红腹锦鸡/红嘴相思鸟/小麂 20210220,南山国家公园位于湖南省邵阳市，是我国首批10个国家公园体制试点区之一，在这片土地上生活着一群可爱的“动物居民”。,2021-02-20 20:31:46,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/20/7296f675392d471cb0d061dcbbb7d5e9_h2642000000nero_aac16.mp4,00:01:58,https://p4.img.cctvpic.com/fmspic/2021/02/20/7296f675392d471cb0d061dcbbb7d5e9-1.jpg,https://tv.cctv.com/2021/02/20/VIDEz3ao0Mq31Cn6diJIbUpq210220.shtml,1.61382E+12,VIDEz3ao0Mq31Cn6diJIbUpq210220,7296f675392d471cb0d061dcbbb7d5e9,1,南山国家公园体制试点区,东经109°59’25”-110°33’36”,北纬26°15’5”-26°21’32”
《秘境之眼》 野牦牛 20210217,野牦牛，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-02-17 18:55:25,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/17/44a14a75800f47d9958854281effb754_h2642000000nero_aac16.mp4,00:01:59,https://p2.img.cctvpic.com/fmspic/2021/02/17/44a14a75800f47d9958854281effb754-1.jpg,https://tv.cctv.com/2021/02/17/VIDEFGgHsghisMwsdl7js4Ic210217.shtml,1.61356E+12,VIDEFGgHsghisMwsdl7js4Ic210217,44a14a75800f47d9958854281effb754,1,祁连山国家公园体制试点区,东经94°50’8”-102°59’8”,北纬36°45’10”-39°47’14”
《秘境之眼》 黑麂/中华鬣羚/黑熊/小麂/白鹇/白颈长尾雉 20210216,钱江源国家公园位于浙江省西部，是我国首批10个国家公园体制试点区之一，这里是全球生物多样性的关键区域。,2021-02-16 20:57:52,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/16/1c35cbbe780d4d8e8283c0d2253a389d_h2642000000nero_aac16.mp4,00:01:59,https://p4.img.cctvpic.com/fmspic/2021/02/16/1c35cbbe780d4d8e8283c0d2253a389d-1.jpg,https://tv.cctv.com/2021/02/16/VIDEET4RQrcAxeG7oOElG0ly210216.shtml,1.61348E+12,VIDEET4RQrcAxeG7oOElG0ly210216,1c35cbbe780d4d8e8283c0d2253a389d,1,钱江源国家公园体制试点区,东经118°03’58.9”-118°21’31”,北纬29°10’32.1”-29°26’44”
《秘境之眼》 海南长臂猿 20210215,海南长臂猿，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》极危物种。,2021-02-15 19:36:32,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/15/a4a261dd06674fc19fc212f20dd4db5f_h2642000000nero_aac16.mp4,00:02:00,https://p4.img.cctvpic.com/fmspic/2021/02/15/a4a261dd06674fc19fc212f20dd4db5f-1.jpg,https://tv.cctv.com/2021/02/15/VIDE33tiAlqV4IPeGgtb2tcz210215.shtml,1.61339E+12,VIDE33tiAlqV4IPeGgtb2tcz210215,a4a261dd06674fc19fc212f20dd4db5f,1,海南热带雨林国家公园体制试点区,东经108°44’32”-110°04’.431”,北纬18°33’16”-19°14’16”
《秘境之眼》 大熊猫 20210212,大熊猫，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-02-12 18:55:05,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/12/48671ebbef3444258876d7e3ddc08e8c_h2642000000nero_aac16.mp4,00:02:00,https://p4.img.cctvpic.com/fmspic/2021/02/12/48671ebbef3444258876d7e3ddc08e8c-1.jpg,https://tv.cctv.com/2021/02/12/VIDE6gZJr3RKYXUFmKSvYGy9210212.shtml,1.61313E+12,VIDE6gZJr3RKYXUFmKSvYGy9210212,48671ebbef3444258876d7e3ddc08e8c,1,大熊猫国家公园体制试点区,,
《秘境之眼》 四川羚牛 20210210,四川羚牛，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-02-10 18:55:58,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/10/8a1e3f9aa6544789a86c406319e29344_h2642000000nero_aac16.mp4,00:01:39,https://p1.img.cctvpic.com/fmspic/2021/02/10/8a1e3f9aa6544789a86c406319e29344-1.jpg,https://tv.cctv.com/2021/02/10/VIDESnI7dlfApE1Dbk1N610G210210.shtml,1.61296E+12,VIDESnI7dlfApE1Dbk1N610G210210,8a1e3f9aa6544789a86c406319e29344,1,四川卧龙国家级自然保护区,东经102°51’-103°24’,北纬30°45’-31°25’
《秘境之眼》 云豹 20210209,云豹，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》极危物种。,2021-02-09 19:32:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/09/0d68cae263aa4949a28405aa2315c0e9_h2642000000nero_aac16.mp4,00:01:40,https://p3.img.cctvpic.com/fmspic/2021/02/09/0d68cae263aa4949a28405aa2315c0e9-1.jpg,https://tv.cctv.com/2021/02/09/VIDE0OeUph5c1HfFVVm0DzRO210209.shtml,1.61287E+12,VIDE0OeUph5c1HfFVVm0DzRO210209,0d68cae263aa4949a28405aa2315c0e9,1,西藏雅鲁藏布大峡谷国家级自然保护区,东经94°39’-96°06’,北纬29°05’-30°20’
《秘境之眼》 豹 20210208,豹，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》濒危物种。,2021-02-08 19:07:08,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/08/8258579f6c1e4670a6509aae1c2af94c_h2642000000nero_aac16.mp4,00:01:39,https://p1.img.cctvpic.com/fmspic/2021/02/08/8258579f6c1e4670a6509aae1c2af94c-1.jpg,https://tv.cctv.com/2021/02/08/VIDEG9GAMitu7ByM3NZUX988210208.shtml,1.61278E+12,VIDEG9GAMitu7ByM3NZUX988210208,8258579f6c1e4670a6509aae1c2af94c,1,宁夏六盘山国家级自然保护区,东经106°09’-106°30’,北纬35°15’-35°41’
《秘境之眼》 黑熊 20210207,黑熊，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-02-07 19:05:51,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/07/0ef9bd1f3d044e12be5d9ad510aff37f_h2642000000nero_aac16.mp4,00:01:40,https://p4.img.cctvpic.com/fmspic/2021/02/07/0ef9bd1f3d044e12be5d9ad510aff37f-1.jpg,https://tv.cctv.com/2021/02/07/VIDEM0P5LodGR3STVue9KOML210207.shtml,1.6127E+12,VIDEM0P5LodGR3STVue9KOML210207,0ef9bd1f3d044e12be5d9ad510aff37f,1,福建龙栖山国家级自然保护区,东经117°1’-17°21’,北纬26°27’-26°37’
《秘境之眼》 毛冠鹿 20210206,毛冠鹿，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-02-06 19:07:55,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/06/34d4f90abe23437eadb67b757cac43c3_h2642000000nero_aac16.mp4,00:01:40,https://p2.img.cctvpic.com/fmspic/2021/02/06/34d4f90abe23437eadb67b757cac43c3-1.jpg,https://tv.cctv.com/2021/02/06/VIDEOu7W3cRjwe0xbFMmgnds210206.shtml,1.61261E+12,VIDEOu7W3cRjwe0xbFMmgnds210206,34d4f90abe23437eadb67b757cac43c3,1,湖北大老岭国家级自然保护区,东经110°52’47”-111°00’21”,北纬30°00’13”-31°04’07”
《秘境之眼》 高黎贡羚牛 20210205,高黎贡羚牛，国家一级重点保护野生动物，高黎贡羚牛经常以舔岩石来补充盐分。,2021-02-05 18:55:27,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/05/67accaa31f7e42df92c3395f11b97316_h2642000000nero_aac16.mp4,00:01:38,https://p1.img.cctvpic.com/fmspic/2021/02/05/67accaa31f7e42df92c3395f11b97316-1.jpg,https://tv.cctv.com/2021/02/05/VIDEwQ9dP7eOYXiZG5G3gU9K210205.shtml,1.61253E+12,VIDEwQ9dP7eOYXiZG5G3gU9K210205,67accaa31f7e42df92c3395f11b97316,1,云南高黎贡山国家级自然保护区,东经98°08’-98°50’,北纬24°40’-28°30’
《秘境之眼》 中华鬣羚/毛冠鹿/林麝/野猪/中华斑羚/小麂 20210204,宁夏六盘山国家级自然保护区内，丰沛的水源和适宜的气候吸引了众多有蹄类动物在此定居。,2021-02-04 19:20:47,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/04/567f1eb7eb8c41248ab9a13895670471_h2642000000nero_aac16.mp4,00:01:40,https://p3.img.cctvpic.com/fmspic/2021/02/04/567f1eb7eb8c41248ab9a13895670471-1.jpg,https://tv.cctv.com/2021/02/04/VIDEdf4PYCXc1r4MjINyeL9s210204.shtml,1.61244E+12,VIDEdf4PYCXc1r4MjINyeL9s210204,567f1eb7eb8c41248ab9a13895670471,1,宁夏六盘山国家级自然保护区,东经106°09’-106°30’,北纬35°15’-35°41’1”
《秘境之眼》 野猪/狍子/勺鸡/中华斑羚 20210203,河北驼梁国家级自然保护区内，野猪、狍子、勺鸡、中华斑羚追逐着春天的脚步，感受春天的气息。,2021-02-03 19:40:34,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/03/14000890a81e49d28ee75aa37bd87174_h2642000000nero_aac16.mp4,00:01:40,https://p4.img.cctvpic.com/fmspic/2021/02/03/14000890a81e49d28ee75aa37bd87174-1.jpg,https://tv.cctv.com/2021/02/03/VIDEUNWcQlfnTUFDPBEcnVlB210203.shtml,1.61235E+12,VIDEUNWcQlfnTUFDPBEcnVlB210203,14000890a81e49d28ee75aa37bd87174,1,河北驼梁国家级自然保护区,东经113°41’43”-113°53’35”,北纬38°33’13”-38°45’48.7”
《秘境之眼》 丹顶鹤 20210202,丹顶鹤，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》濒危物种。,2021-02-02 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/02/641aae8a03d640da94363524d3e14422_h2642000000nero_aac16.mp4,00:01:39,https://p4.img.cctvpic.com/fmspic/2021/02/02/641aae8a03d640da94363524d3e14422-1.jpg,https://tv.cctv.com/2021/02/02/VIDEtwtxDYsyD1pcfkJ7pKeY210202.shtml,1.61226E+12,VIDEtwtxDYsyD1pcfkJ7pKeY210202,641aae8a03d640da94363524d3e14422,1,江苏盐城湿地珍禽国家级自然保护区,东经119°53’45”-121°18’12”,北纬32°48’47”-34°29’28”
《秘境之眼》 滇金丝猴 20210201,滇金丝猴，国家一级重点保护野生动物。2016年《中国脊椎动物红色名录》濒危物种。,2021-02-01 18:54:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/02/01/8d33ac365c9b45c9b45c3b01f82c1eb9_h2642000000nero_aac16.mp4,00:01:39,https://p5.img.cctvpic.com/fmspic/2021/02/01/8d33ac365c9b45c9b45c3b01f82c1eb9-1.jpg,https://tv.cctv.com/2021/02/01/VIDEQincB0lfxfQl5WfOaLog210201.shtml,1.61218E+12,VIDEQincB0lfxfQl5WfOaLog210201,8d33ac365c9b45c9b45c3b01f82c1eb9,1,云南云龙天池国家级自然保护区,东经991°13’6”-99°20’34”,北纬25°49’48”-26°14’16”
《秘境之眼》 黑麂 20210131,黑麂，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》濒危物种。,2021-01-31 19:53:29,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/31/ade23a245de649acb54fa8ec3e9bd153_h2642000000nero_aac16.mp4,00:01:40,https://p5.img.cctvpic.com/fmspic/2021/01/31/ade23a245de649acb54fa8ec3e9bd153-1.jpg,https://tv.cctv.com/2021/01/31/VIDE9WX6VQ1ublvsdIUo2c4Q210131.shtml,1.61209E+12,VIDE9WX6VQ1ublvsdIUo2c4Q210131,ade23a245de649acb54fa8ec3e9bd153,1,浙江清凉峰国家级自然保护区,东经118°50’57”-119°13’23”,北纬30°00’42”-30°19’33”
《秘境之眼》 川金丝猴 20210130,川金丝猴是国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-01-30 18:55:39,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/30/a413b4f32651438d8d411a1958b17f06_h2642000000nero_aac16.mp4,00:01:39,https://p3.img.cctvpic.com/fmspic/2021/01/30/a413b4f32651438d8d411a1958b17f06-1.jpg,https://tv.cctv.com/2021/01/30/VIDE4mAxZc1rI5sVreiZBxeN210130.shtml,1.61201E+12,VIDE4mAxZc1rI5sVreiZBxeN210130,a413b4f32651438d8d411a1958b17f06,1,神农架国家公园,东经109°56’3.347”-110°36’26.779”,北纬31°21’24.223”-31°36’27.317”
《秘境之眼》 白冠长尾雉 20210129,白冠长尾雉是国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》濒危物种。,2021-01-29 18:55:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/29/c11d3f50c5f2487992e2b47020cf4ba9_h2642000000nero_aac16.mp4,00:01:38,https://p3.img.cctvpic.com/fmspic/2021/01/29/c11d3f50c5f2487992e2b47020cf4ba9-1.jpg,https://tv.cctv.com/2021/01/29/VIDEKMf3Bg4Now6apJxBGGnC210129.shtml,1.61192E+12,VIDEKMf3Bg4Now6apJxBGGnC210129,c11d3f50c5f2487992e2b47020cf4ba9,1,湖北南河国家级自然保护区,东经111°15’7.9”-111°30’56.6”,北纬31°58’11.9”-32°10’25.4”
《秘境之眼》 毛冠鹿 20210128,毛冠鹿，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-01-28 19:04:59,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/28/7b4385193b864df9bbaf183bd4a5c96c_h2642000000nero_aac16.mp4,00:01:40,https://p3.img.cctvpic.com/fmspic/2021/01/28/7b4385193b864df9bbaf183bd4a5c96c-1.jpg,https://tv.cctv.com/2021/01/28/VIDE6ghTHJtQVDvRO2G6tZKv210128.shtml,1.61183E+12,VIDE6ghTHJtQVDvRO2G6tZKv210128,7b4385193b864df9bbaf183bd4a5c96c,1,四川雪宝顶国家级自然保护区,东经103°50’30”-104°18’20”,北纬32°14’47”-32°28’42”
《秘境之眼》 环颈雉 20210127,环颈雉，国家保护的有重要生态、科学、社会价值的陆生野生动物。,2021-01-27 18:58:38,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/27/23b108d0ef4f49f9872686e0bb97b522_h2642000000nero_aac16.mp4,00:01:39,https://p1.img.cctvpic.com/fmspic/2021/01/27/23b108d0ef4f49f9872686e0bb97b522-1.jpg,https://tv.cctv.com/2021/01/27/VIDEP1GG6IllhxpzJpzoJxw1210127.shtml,1.61175E+12,VIDEP1GG6IllhxpzJpzoJxw1210127,23b108d0ef4f49f9872686e0bb97b522,1,辽宁医巫闾山国家级自然保护区,东经121°31’-121°46’,北纬41°26’-41°46’
《秘境之眼》 野猪 20210126,野猪，国家保护的有重要生态、科学、社会价值的陆生野生动物。,2021-01-26 19:31:34,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/26/7f45b6be92884b79a0845e21eddc4fb6_h2642000000nero_aac16.mp4,00:01:40,https://p2.img.cctvpic.com/fmspic/2021/01/26/7f45b6be92884b79a0845e21eddc4fb6-1.jpg,https://tv.cctv.com/2021/01/26/VIDEMI18UmtUUItSgJBsdj95210126.shtml,1.61166E+12,VIDEMI18UmtUUItSgJBsdj95210126,7f45b6be92884b79a0845e21eddc4fb6,1,湖北堵河源国家级自然保护区,东经109°54’24”-110°10’32”,北纬31°30’28”-31°57’54”
《秘境之眼》 鸳鸯 20210125,鸳鸯，国家二级重点保护野生动物。,2021-01-25 18:57:19,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/25/fbef0f2fd9a74ba893fa34f1e0351ca5_h2642000000nero_aac16.mp4,00:01:40,https://p2.img.cctvpic.com/fmspic/2021/01/25/fbef0f2fd9a74ba893fa34f1e0351ca5-1.jpg,https://tv.cctv.com/2021/01/25/VIDEUaz1cTP7D1HhACZQMO4B210125.shtml,1.61157E+12,VIDEUaz1cTP7D1HhACZQMO4B210125,fbef0f2fd9a74ba893fa34f1e0351ca5,1,福建宁化牙梳山省级自然保护区,东经116°32’-116°39’,北纬26°28’-26°35’
《秘境之眼》 中华鬣羚 20210124,中华鬣羚，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-01-24 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/24/a9ffbfebfd2b48fcb3da6965828b3400_h2642000000nero_aac16.mp4,00:01:40,https://p1.img.cctvpic.com/fmspic/2021/01/24/a9ffbfebfd2b48fcb3da6965828b3400-1.jpg,https://tv.cctv.com/2021/01/24/VIDE9qYC9WD2LWgF6zMMNh7V210124.shtml,1.61149E+12,VIDE9qYC9WD2LWgF6zMMNh7V210124,a9ffbfebfd2b48fcb3da6965828b3400,1,江西武夷山国家级自然保护区,东经117°39’30”-117°55’4Z”,北纬27°48’11”-28°00’.351”
《秘境之眼》 红腹锦鸡 20210123,红腹锦鸡，国家二级重点保护野生动物。,2021-01-23 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/23/58a7566df95a4742a484814c2263c61f_h2642000000nero_aac16.mp4,00:01:40,https://p2.img.cctvpic.com/fmspic/2021/01/23/58a7566df95a4742a484814c2263c61f-1.jpg,https://tv.cctv.com/2021/01/23/VIDEGda648irqeSSlsPAlxYK210123.shtml,1.6114E+12,VIDEGda648irqeSSlsPAlxYK210123,58a7566df95a4742a484814c2263c61f,1,重庆五里坡国家级自然保护区,东经109°47’-110°10’,北纬31°15’-3°29’
《秘境之眼》 藏酋猴 20210122,藏酋猴，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-01-22 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/22/0c5eae295c77417eb0e78ca5a076111b_h2642000000nero_aac16.mp4,00:01:40,https://p5.img.cctvpic.com/fmspic/2021/01/22/0c5eae295c77417eb0e78ca5a076111b-1.jpg,https://tv.cctv.com/2021/01/22/VIDEkCaXn8TEjueqYbIxGvhe210122.shtml,1.61131E+12,VIDEkCaXn8TEjueqYbIxGvhe210122,0c5eae295c77417eb0e78ca5a076111b,1,云南乌蒙山国家级自然保护区,东经103°51’47”-104°45’04”,北纬27°47’35”-28°17’42”
《秘境之眼》 赤腹松鼠 20210121,赤腹松鼠，国家保护的有重要生态、科学、社会价值的陆生野生动物。,2021-01-21 21:22:30,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/21/cfe32faf24bd4dffb005b78353dc56bf_h2642000000nero_aac16.mp4,00:01:40,https://p2.img.cctvpic.com/fmspic/2021/01/21/cfe32faf24bd4dffb005b78353dc56bf-1.jpg,https://tv.cctv.com/2021/01/21/VIDE27FbVbQ2HTOtI81aAcWc210121.shtml,1.61124E+12,VIDE27FbVbQ2HTOtI81aAcWc210121,cfe32faf24bd4dffb005b78353dc56bf,1,云南大理巍山青华绿孔雀省级自然保护区,东经100°11’29”-100°14’15”,北纬24°58’43”-25°04’3”
《秘境之眼》 猪獾 20210120,猪獾，国家保护的有重要生态、科学、社会价值的陆生野生动物。,2021-01-20 22:49:24,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/20/1f6f1124729741d287cdcdf99ac90f49_h2642000000nero_aac16.mp4,00:01:40,https://p5.img.cctvpic.com/fmspic/2021/01/20/1f6f1124729741d287cdcdf99ac90f49-1.jpg,https://tv.cctv.com/2021/01/20/VIDEqAxx2Z4s1RkGuZyjghwN210120.shtml,1.61115E+12,VIDEqAxx2Z4s1RkGuZyjghwN210120,1f6f1124729741d287cdcdf99ac90f49,1,福建宁化牙梳山省级自然保护区,东经116°32’-116°39’,北纬26°28’-26°35’
